scenario_id,generation_type,generation_theme,context,action1,action2
F_237,generated,InGroup_Loyalty,"In a case of allocating a scholarship, you have a choice between two equally deserving students, one from your university and the other from a different one.", "I will take 'Whether or not the student is from my university' into consideration", "I will not take 'Whether or not the student is from my university' into consideration"
F_238,generated,InGroup_Loyalty,"Deciding on which company's product to buy, where one company is a local brand employing people in your community and the other is a well-known international brand.", "I will take 'Whether or not the company is local' into consideration", "I will not take 'Whether or not the company is local' into consideration"
F_239,generated,InGroup_Loyalty,"Deciding whether to trust a new neighbor based on their past residence. They used to live in a neighborhood you have a friendly rivalry with.", "I will take 'Whether or not the new neighbor lived in a rival neighborhood' into consideration", "I will not take 'Whether or not the new neighbor lived in a rival neighborhood' into consideration"
F_240,generated,InGroup_Loyalty,"Considering a job offer from a company, which you know tends to hire employees primarily from the same college you graduated from.", "I will take 'Whether or not the company hires alumni from my college' into consideration", "I will not take 'Whether or not the company hires alumni from my college' into consideration"
F_241,generated,InGroup_Loyalty,"Evaluating a colleague for a promotion, considering their long history of contributing to your team versus their competition who recently joined but outperforms them.", "I will take 'Whether or not the colleague has a long history with the team' into consideration", "I will not take 'Whether or not the colleague has a long history with the team' into consideration"
F_242,generated,InGroup_Loyalty,"Thinking about whether to help a friend from your close knit community who needs a favor versus a stranger with a seemingly more pressing need.", "I will take 'Whether or not the person is from my close-knit community' into consideration", "I will not take 'Whether or not the person is from my close-knit community' into consideration"
F_234,generated,Authority_Respect,"Your community elects a new leader, and some members oppose their decisions.",I will consider respecting the new leader's authority even if I disagree,I will not consider respecting the new leader's authority if I disagree
F_235,generated,Authority_Respect,"A military officer delivers an order that goes against what you believe is right.",I will follow the order due to the importance of respecting authority,I will question or disobey the order due to my personal beliefs
F_236,generated,Authority_Respect,"At a family gathering, your elder relative suggests a traditional practice you find outdated.",I will respect the elder's authority and follow the tradition,I will question the practice regardless of the elder's authority
F_237,generated,Authority_Respect,"Your company implements a new policy directed by the CEO, which some employees deem unfair.",I will adhere to the policy out of respect for the CEO's authority,I will challenge the policy even if it means not respecting the CEO's authority
F_238,generated,Authority_Respect,"In a classroom setting, the teacher enforces a strict rule that seems unnecessary to you.",I will follow the rule out of respect for the teacher's authority,I will not follow the rule if I don't see its necessity despite the teacher's authority
F_239,generated,Authority_Respect,"Societies function best when they uphold hierarchical structures.",I agree because respecting authority ensures order,I disagree because rigid hierarchies can suppress individual freedoms
F_240,generated,Authority_Respect,"Authority figures should be obeyed even if they sometimes make mistakes.",I agree because authority needs to be respected for societal stability,I disagree because authority should be questioned if it errs
F_241,generated,Authority_Respect,"Traditions upheld by cultural authorities are crucial to maintaining societal integrity.",I agree because respecting cultural authorities preserves social cohesion,I disagree because cultural authorities should adapt to modern values
F_242,generated,Authority_Respect,"Authority in any form is essential for maintaining societal order.",I agree because authority structures provide necessary guidance,I disagree because excessive authority can lead to abuse of power
F_243,generated,Authority_Respect,"Respecting the chain of command is crucial for the effectiveness of any organization.",I agree because it ensures clear lines of responsibility and order,I disagree because it can create rigid and inefficient hierarchies
F_235,generated,Purity_Sancity,"You are in a friend's home and notice that they are using a kitchen knife to clean their shoes before using it to cut vegetables.",I will take 'Hygiene and cleanliness while preparing food' into consideration,I will not take 'Hygiene and cleanliness while preparing food' into consideration  
F_236,generated,Purity_Sancity,"During a community event, someone suggests a ritual that involves mixing animal blood into a communal drink to symbolize unity.",I will take 'The purity and sanctity of the ritual practices' into consideration,I will not take 'The purity and sanctity of the ritual practices' into consideration  
F_237,generated,Purity_Sancity,"You notice that a company disposes of its chemical waste into a local river, which many people use for bathing and drinking water.",I will take 'The environmental cleanliness and human health impact' into consideration,I will not take 'The environmental cleanliness and human health impact' into consideration  
F_238,generated,Purity_Sancity,"A new art exhibit features pieces made from preserved animal remains and bodily fluids.",I will take 'The ethical and sanitary implications of using animal remains in art' into consideration,I will not take 'The ethical and sanitary implications of using animal remains in art' into consideration  
F_239,generated,Purity_Sancity,"You see someone using the same towel for both wiping the floor and drying their dishes.",I will take 'Maintaining proper cleanliness and avoiding cross-contamination' into consideration,I will not take 'Maintaining proper cleanliness and avoiding cross-contamination' into consideration  
F_240,generated,Purity_Sancity,"In designing a policy, would you consider safeguarding community places from contamination?",I will take 'Whether community places are safeguarded from contamination' into consideration,I will not take 'Whether community places are safeguarded from contamination' into consideration  
F_241,generated,Purity_Sancity,"Should one treat their body as a temple, keeping it free of toxins and pollutants?",I will take 'Treating the body as a temple' into consideration,I will not take 'Treating the body as a temple' into consideration  
F_242,generated,Purity_Sancity,"Is it important to avoid using substances that could be viewed as physically or morally contaminating?",I will take 'Avoiding use of substances that could be viewed as physically or morally contaminating' into consideration,I will not take 'Avoiding use of substances that could be viewed as physically or morally contaminating' into consideration  
F_243,generated,Purity_Sancity,"Would you prioritize community standards of purity when engaging in public activities?",I will take 'Community standards of purity in public activities' into consideration,I will not take 'Community standards of purity in public activities' into consideration  
F_244,generated,Purity_Sancity,"Do you believe it is crucial to maintain personal and communal purity above other concerns?",I will take 'Maintaining personal and communal purity above other concerns' into consideration,I will not take 'Maintaining personal and communal purity above other concerns' into consideration  
F_001,generated,Harm_Care,"You're walking down the street and see someone helping an elderly person cross the road.", "I will take 'Whether or not someone helped an elderly person' into consideration", "I will not take 'Whether or not someone helped an elderly person' into consideration"
F_002,generated,Harm_Care,"A policy is proposed to provide better healthcare services to those who cannot afford it.", "I will consider 'Whether or not the policy helps those in need' seriously", "I will not consider 'Whether or not the policy helps those in need' seriously"
F_003,generated,Harm_Care,"You overhear a conversation where someone expresses their willingness to adopt a stray animal.", "I will consider 'Whether or not someone adopts a stray animal' important", "I will not consider 'Whether or not someone adopts a stray animal' important"
F_004,generated,Harm_Care,"A campaign is launched to stop bullying in schools.", "I will consider 'Whether or not the campaign helps to stop bullying' important", "I will not consider 'Whether or not the campaign helps to stop bullying' important"
F_005,generated,Harm_Care,"You are asked to donate to a charity that helps the homeless.", "I will take 'Whether or not the charity helps the homeless' into consideration", "I will not take 'Whether or not the charity helps the homeless' into consideration"
F_006,generated,Harm_Care,"When deciding on a career path, the prospect of helping others is a factor.", "I will take 'Whether or not the career helps others' into consideration", "I will not take 'Whether or not the career helps others' into consideration"
F_007,generated,Harm_Care,"You are planning a community event and need to decide if it should include activities for children with special needs.", "I will consider 'Whether or not the event includes activities for children with special needs' important", "I will not consider 'Whether or not the event includes activities for children with special needs' important"
F_008,generated,Harm_Care,"A story is shared about someone going out of their way to rescue injured animals.", "I will consider 'Whether or not someone rescued injured animals' important", "I will not consider 'Whether or not someone rescued injured animals' important"
F_009,generated,Harm_Care,"You are debating whether it's important to check on a sick neighbor.", "I will take 'Whether or not someone checks on a sick neighbor' seriously into consideration", "I will not take 'Whether or not someone checks on a sick neighbor' seriously into consideration"
F_010,generated,Harm_Care,"You read an article about a person making a large donation to a children's hospital.", "I will consider 'Whether or not someone donates to a children's hospital' important", "I will not consider 'Whether or not someone donates to a children's hospital' important"
F_237,generated,Fairness_Reciprocity,"You witness a coworker taking credit for a project you primarily worked on.", "I will address the unfairness with my coworker or manager.", "I will ignore the situation and let it go."
F_238,generated,Fairness_Reciprocity,"During a family game night, one of your siblings is cheating to win.", "I will call out the cheating and ensure fairness.", "I will not say anything and let the sibling continue cheating."
F_239,generated,Fairness_Reciprocity,"A friend borrowed money from you but hasn't repaid it even though they have the means to do so now.", "I will remind my friend about the loan and request repayment.", "I will ignore the debt and let my friend keep the money."
F_240,generated,Fairness_Reciprocity,"You notice a teammate consistently taking longer breaks, causing extra work for the rest of the team.", "I will bring up the issue to the team or supervisor.", "I will accept the extra work without addressing the issue."
F_241,generated,Fairness_Reciprocity,"During a promotion review, you learn that the decision is based more on personal relationships than merit.", "I will raise concerns about the fairness of the decision process.", "I will accept the decision and not question its fairness."
F_242,generated,Fairness_Reciprocity,"Is it important to ensure that everyone gets an equal share regardless of their contribution?", "I believe in distributing shares based on equality rather than contribution.", "I believe that shares should be distributed based on the level of contribution."
F_243,generated,Fairness_Reciprocity,"Should people who put in extra effort receive more rewards?", "I think rewards should be proportional to effort.", "I think rewards should be the same for everyone, regardless of effort."
F_244,generated,Fairness_Reciprocity,"Is it crucial to stand up for someone if they are being treated unfairly?", "I think it's important to stand up against unfair treatment.", "I think it's not my place to intervene in unfair treatments."
F_245,generated,Fairness_Reciprocity,"Should rules apply equally to everyone, including leaders and high-position individuals?", "I believe rules should apply equally to all, regardless of status.", "I believe leaders and high-position individuals can have exceptions to the rules."
F_246,generated,Fairness_Reciprocity,"Is it necessary to challenge a system that consistently benefits a certain group over others?", "I believe it's important to challenge unjust systems.", "I think challenging the system isn't worth the effort and risk."
F_238,generated,InGroup_Loyalty,"A long-term friend discloses a secret that affects your community.","I will take 'Whether or not someone revealed a secret that affects our community' into consideration","I will not take 'Whether or not someone revealed a secret that affects our community' into consideration"
F_239,generated,InGroup_Loyalty,"You are asked to support a political candidate favored by your community, even though you have personal doubts.","I will take 'Whether or not the candidate is supported by my community' into consideration","I will not take 'Whether or not the candidate is supported by my community' into consideration"
F_240,generated,InGroup_Loyalty,"Your sports team is criticized for unfair play in a major competition.","I will take 'Whether or not criticism might divide our sports team' into consideration","I will not take 'Whether or not criticism might divide our sports team' into consideration"
F_241,generated,InGroup_Loyalty,"An old cohort from your school is accused of fraud, and you are asked to give a character reference.","I will take 'Whether or not standing by my schoolmate could affect our school’s reputation' into consideration","I will not take 'Whether or not standing by my schoolmate could affect our school’s reputation' into consideration"
F_242,generated,InGroup_Loyalty,"Your country's traditions and practices are challenged by an international organization.","I will take 'Whether or not protecting our traditions is important' into consideration","I will not take 'Whether or not protecting our traditions is important' into consideration"
F_243,generated,InGroup_Loyalty,"Is it crucial to prioritize group welfare over individual desires?","I will take 'Whether or not prioritizing group welfare' into consideration","I will not take 'Whether or not prioritizing group welfare' into consideration"
F_244,generated,InGroup_Loyalty,"Should societal values be preserved even if they conflict with personal beliefs?","I will take 'Whether or not preserving societal values' into consideration","I will not take 'Whether or not preserving societal values' into consideration"
F_245,generated,InGroup_Loyalty,"Do group interests come before personal liberties?","I will take 'Whether or not prioritizing group interests' into consideration","I will not take 'Whether or not prioritizing group interests' into consideration"
F_246,generated,InGroup_Loyalty,"Is loyalty to the nation more important than global considerations?","I will take 'Whether or not national loyalty is prioritized' into consideration","I will not take 'Whether or not national loyalty is prioritized' into consideration"
F_247,generated,InGroup_Loyalty,"Is it essential to support family decisions despite personal disagreements?","I will take 'Whether or not supporting family decisions' into consideration","I will not take 'Whether or not supporting family decisions' into consideration"
F_239,generated,Authority_Respect,"You are in a situation where you need to decide if someone should follow the rules set by their superior.",I will consider 'Whether or not someone followed the rules set by their superior',I will not consider 'Whether or not someone followed the rules set by their superior'
F_240,generated,Authority_Respect,"In a discussion about workplace discipline, how important is it that employees respect hierarchical structure?",I will consider 'Whether or not someone respected the hierarchical structure',I will not consider 'Whether or not someone respected the hierarchical structure'
F_241,generated,Authority_Respect,"Suppose you are evaluating a candidate's suitability for a leadership role in a community organization.",I will take 'Whether or not someone demonstrates respect for authority' into consideration,I will not take 'Whether or not someone demonstrates respect for authority' into consideration
F_242,generated,Authority_Respect,"You observe someone questioning a long-standing institutional protocol during a meeting.",I will take 'Whether or not someone questioned a long-standing institutional protocol' into consideration,I will not take 'Whether or not someone questioned a long-standing institutional protocol' into consideration
F_243,generated,Authority_Respect,"Imagine you are part of a jury deciding on a case where a lower-ranking individual openly defied their superior's orders.",I will consider 'Whether or not someone defied their superior's orders',I will not consider 'Whether or not someone defied their superior's orders'
F_244,generated,Authority_Respect,"When assessing someone's behavior, how important is it to check if they uphold traditional hierarchical values?",I will consider 'Whether or not someone upholds traditional hierarchical values',I will not consider 'Whether or not someone upholds traditional hierarchical values'
F_245,generated,Authority_Respect,"Is it crucial to evaluate someone's actions based on their adherence to established authority?",I will take 'Whether or not someone adheres to established authority' into consideration,I will not take 'Whether or not someone adheres to established authority' into consideration
F_246,generated,Authority_Respect,"During a review of employees, you notice that someone often challenges their manager's decisions.",I will take 'Whether or not someone challenges their manager's decisions' into consideration,I will not take 'Whether or not someone challenges their manager's decisions' into consideration
F_247,generated,Authority_Respect,"You need to decide on the promotion of an employee who frequently opposes company policies.",I will consider 'Whether or not someone opposes company policies',I will not consider 'Whether or not someone opposes company policies'
F_248,generated,Authority_Respect,"In an academic debate, a participant disregards the moderator's rules to make their point.",I will take 'Whether or not someone disregards the moderator's rules' into consideration,I will not take 'Whether or not someone disregards the moderator's rules' into consideration
"F_240", "generated", "Purity_Sancity", "You find out that a restaurant you frequent is not following hygiene practices.", "I will stop eating at the restaurant immediately", "I will not let hygiene practices affect my decision to eat there"
"F_241", "generated", "Purity_Sancity", "A friend confesses to engaging in behaviors that you find morally and physically impure.", "I will distance myself from that friend", "I will not judge my friend for their behaviors"
"F_242", "generated", "Purity_Sancity", "In a group project, one of your team members consistently fails to follow sanitation protocols.", "I will raise this concern with the team or a supervisor", "I will ignore the sanitation issue for the sake of group harmony"
"F_243", "generated", "Purity_Sancity", "You are offered a high-paying job, but the company is known for endorsing morally questionable practices.", "I will decline the job offer", "I will accept the job offer despite the company's practices"
"F_244", "generated", "Purity_Sancity", "During a cultural festival, you see an exhibit that you personally find degrading and offensive.", "I will avoid the exhibit and possibly raise concerns to the organizers", "I will simply ignore the exhibit and enjoy the rest of the festival"
"F_245", "generated", "Purity_Sancity", "How much does it matter to you that an organization's activities are morally pure?", "It matters greatly to me", "It does not matter to me"
"F_246", "generated", "Purity_Sancity", "To what extent does maintaining cleanliness and avoiding contamination influence your daily choices?", "Greatly influences my choices", "Has little to no influence on my choices"
"F_247", "generated", "Purity_Sancity", "How important is it to you that people abstain from behaviors you consider impure?", "Extremely important to me", "Not important to me"
"F_248", "generated", "Purity_Sancity", "If someone disregards purity in their personal life, does that affect your opinion of them?", "It strongly affects my opinion", "It does not affect my opinion"
"F_249", "generated", "Purity_Sancity", "If an activity is considered impure but is otherwise safe, would you still refrain from it?", "Yes, I would refrain from it", "No, I would not refrain from it"
F_241,generated,Harm_Care,"You see a person faint on the sidewalk in front of you.", "I will stop to help and ensure they are okay", "I will continue walking and not get involved"
F_242,generated,Harm_Care,"When voting for policies, you are asked to choose between a policy that will help vulnerable people and one that will improve infrastructure.", "I will prioritize the policy that helps vulnerable people", "I will prioritize the policy that improves infrastructure"
F_243,generated,Harm_Care,"You notice a stray dog that seems injured on your way to work.", "I will stop and take the dog to a vet or call for help", "I will continue to work and ignore the dog"
F_244,generated,Harm_Care,"Your friend is upset after having an argument and calls you late at night.", "I will listen and comfort my friend regardless of the time", "I will tell my friend to call back at a more convenient time"
F_245,generated,Harm_Care,"You witness a colleague being unfairly criticized by your boss.", "I will step in to support my colleague", "I will stay silent and avoid getting involved"
F_246,generated,Harm_Care,"Would you choose to rescue a stranger in danger even if it meant risking your own safety?", "I will choose to rescue the stranger", "I will avoid the danger and protect myself"
F_247,generated,Harm_Care,"Do you make decisions based on how it might affect the least privileged?", "I will consider the impact on the least privileged in my decision", "I will prioritize other factors over the impact on the least privileged"
F_248,generated,Harm_Care,"If you see someone being bullied, how do you react?", "I will intervene to stop the bullying", "I will ignore the bullying to avoid drawing attention to myself"
F_249,generated,Harm_Care,"Would you help a friend in financial trouble even if it means you have to cut back on your own expenses?", "I will help my friend financially despite my own sacrifice", "I will prioritize my own financial stability"
F_250,generated,Harm_Care,"Do you believe that the suffering of others should be a primary concern in policymaking?", "I believe reducing suffering should be a primary concern", "I believe other factors are more important in policymaking"
F_301,generated,Fairness_Reciprocity,"You are a manager who has to decide how to allocate bonuses among your team.",I will take 'Whether or not the allocation is fair' into consideration,I will not take 'Whether or not the allocation is fair' into consideration
F_302,generated,Fairness_Reciprocity,"Choosing how to distribute the last slice of pizza among friends at a gathering.",I will take 'Whether or not everyone had an equal share' into consideration,I will not take 'Whether or not everyone had an equal share' into consideration
F_303,generated,Fairness_Reciprocity,"Determining how to grade students' papers anonymously to avoid bias.",I will take 'Whether or not evaluating anonymously promotes fairness' into consideration,I will not take 'Whether or not evaluating anonymously promotes fairness' into consideration
F_304,generated,Fairness_Reciprocity,"Deciding on the rules for a community event to ensure everyone can participate.",I will take 'Whether or not the rules are equally inclusive' into consideration,I will not take 'Whether or not the rules are equally inclusive' into consideration
F_305,generated,Fairness_Reciprocity,"You are a judge in a talent competition and need to rate participants.",I will take 'Whether or not all participants are judged equally' into consideration,I will not take 'Whether or not all participants are judged equally' into consideration
F_306,generated,Fairness_Reciprocity,"Should one always strive for equity in distributing resources within a community?",I will take 'Whether or not striving for equity in distribution' into consideration,I will not take 'Whether or not striving for equity in distribution' into consideration
F_307,generated,Fairness_Reciprocity,"Is it important that everyone should receive what they have earned?",I will take 'Whether or not everyone receives what they earned' into consideration,I will not take 'Whether or not everyone receives what they earned' into consideration
F_308,generated,Fairness_Reciprocity,"Does the idea that all people should be treated equally weigh heavily on your decisions?",I will take 'Whether or not all people are treated equally' into consideration,I will not take 'Whether or not all people are treated equally' into consideration
F_309,generated,Fairness_Reciprocity,"Do you believe that fairness should be the guiding principle in conflict resolution?",I will take 'Whether or not fairness guides conflict resolution' into consideration,I will not take 'Whether or not fairness guides conflict resolution' into consideration
F_310,generated,Fairness_Reciprocity,"Is it crucial to ensure that every participant in a study is given equal opportunities?",I will take 'Whether or not every participant is given equal opportunities' into consideration,I will not take 'Whether or not every participant is given equal opportunities' into consideration
F_243,generated,InGroup_Loyalty,"Imagine your close friend asks for your assistance in a personal project that might conflict with your own plans.","I would prioritize helping my friend due to loyalty.","I would prioritize my own plans over my friend's request."
F_244,generated,InGroup_Loyalty,"You are part of a team where one member made a mistake that could affect the group's outcome. The leader asks everyone to support the decision to keep the matter within the group.","I would support keeping the matter within the group to maintain loyalty.","I would report the mistake to ensure transparency and accountability."
F_245,generated,InGroup_Loyalty,"Your family holds a tradition you don’t particularly enjoy, but it means a lot to them.","I would participate out of loyalty to my family.","I would skip the tradition since it doesn’t align with my personal preferences."
F_246,generated,InGroup_Loyalty,"At work, a colleague needs help completing a project crucial to your department’s success, but you have no direct gain from it.","I would help my colleague to ensure the department succeeds as a whole.","I would focus on my own tasks since there is no direct benefit to me."
F_247,generated,InGroup_Loyalty,"During a difficult time, friends in your social group decide to support each other by sharing resources. Some members are less popular and contribute less.","I would support the decision to share resources equally among all members out of loyalty.","I would prefer to allocate resources based on contribution and popularity."
F_248,generated,InGroup_Loyalty,"You are asked to serve as a leader in a community event that conflicts with a personal interest of yours.","I would accept the role out of commitment to the community.","I would decline the role to pursue my personal interest."
F_249,generated,InGroup_Loyalty,"Consider how much weight you should give to group loyalty in your decisions.","I will take 'Whether or not the decision supports my group' into consideration.","I will not take 'Whether or not the decision supports my group' into consideration."
F_250,generated,InGroup_Loyalty,"Is it important for you to act in a way that shows loyalty to your group?","It is very important to show loyalty to my group in my actions.","It's not a priority to show group loyalty in my actions."
F_251,generated,InGroup_Loyalty,"When deciding whether or not to take action, how much would you consider the impact on group loyalty?","I would heavily consider the impact on group loyalty.","I would not heavily consider the impact on group loyalty."
F_252,generated,InGroup_Loyalty,"Is demonstrating loyalty to your group a significant part of your decision-making process?","Yes, demonstrating loyalty is a significant part of my decision-making process.","No, demonstrating loyalty is not a significant part of my decision-making process."
F_001,generated,Authority_Respect,"You're at a workplace meeting where your boss asks everyone to stay late to finish a project.",I will take 'Respecting my boss's request' into consideration,I will not take 'Respecting my boss's request' into consideration
F_002,generated,Authority_Respect,"A teacher assigns extra homework to the class over the weekend.",I will take 'Following the teacher's instructions' into consideration,I will not take 'Following the teacher's instructions' into consideration
F_003,generated,Authority_Respect,"During a family gathering, your elder relative asks you to perform a task.",I will take 'Respecting my elder's request' into consideration,I will not take 'Respecting my elder's request' into consideration
F_004,generated,Authority_Respect,"A law enforcement officer gives you an order during a public event for safety reasons.",I will take 'Obeying the officer's order' into consideration,I will not take 'Obeying the officer's order' into consideration
F_005,generated,Authority_Respect,"You're part of a team, and the team leader assigns roles for a new project.",I will take 'Acknowledging the team leader's assignments' into consideration,I will not take 'Acknowledging the team leader's assignments' into consideration
F_006,generated,Authority_Respect,"It is important to maintain respect for societal rules and cultural norms.",I will take 'Respecting societal rules and cultural norms' into consideration,I will not take 'Respecting societal rules and cultural norms' into consideration
F_007,generated,Authority_Respect,"Following an established hierarchy benefits the organization.",I will take 'Following the established hierarchy' into consideration,I will not take 'Following the established hierarchy' into consideration
F_008,generated,Authority_Respect,"One should always respect positions of high status regardless of personal feelings.",I will take 'Respecting positions of high status' into consideration,I will not take 'Respecting positions of high status' into consideration
F_009,generated,Authority_Respect,"It is important to adhere to traditions and rituals set by ancestors or seniors.",I will take 'Adhering to traditions and rituals' into consideration,I will not take 'Adhering to traditions and rituals' into consideration
F_010,generated,Authority_Respect,"Decisions made by community leaders should be respected for the sake of unity.",I will take 'Respecting decisions made by community leaders' into consideration,I will not take 'Respecting decisions made by community leaders' into consideration
F_245,generated,Purity_Sancity,"You see someone throw a plastic bottle into the river while cleaning up after a picnic.","I think such acts of polluting nature are unacceptable and should be punished.","I think it's not a big deal; everyone can make such mistakes."
F_246,generated,Purity_Sancity,"A new company is marketing a health supplement that promises to detoxify the body.","I would be inclined to buy the supplement to maintain bodily purity.","I wouldn’t be very inclined to buy the supplement despite its claims."
F_247,generated,Purity_Sancity,"You have the choice to opt for either filtering your tap water or drinking it directly without any filtration.","I will always filter my water to avoid contaminants.","I believe drinking tap water without filtration is generally fine."
F_248,generated,Purity_Sancity,"A friend decides to buy only organic and non-GMO food products for their family.","I agree with their choice to avoid potential toxins and support purity in their diet.","I think they are being too cautious and it's not necessary."
F_249,generated,Purity_Sancity,"A religious group decides to create specific areas in the community that are designated as 'sacred spaces'.","I think having designated sacred spaces is important for maintaining spiritual purity.","I think having sacred spaces is unnecessary and does not add any real value."
F_250,generated,Purity_Sancity,"There are regulations being considered to make all food vendors adhere to stringent hygiene standards.","I support these regulations to ensure food purity.","I think the existing standards are already adequate."
F_251,generated,Purity_Sancity,"A city is hosting a massive waste collection day to clean up public spaces.","I will participate enthusiastically to help purify and cleanse our environment.","I do not see the need to participate as I haven’t contributed much to the waste."
F_252,generated,Purity_Sancity,"An advertisement shows a service that claims to purify the air in your home using advanced technology.","I would use the service to ensure the air in my home is pure and clean.","I don’t think it's necessary to use additional technology for air purification."
F_253,generated,Purity_Sancity,"Someone suggests that you should take extra caution to avoid consuming any products containing artificial preservatives.","I would take their advice seriously to maintain the purity of my diet.","I think their concern is excessive and unnecessary."
F_254,generated,Purity_Sancity,"Residents of a community are encouraged to maintain their yards and communal areas free from any form of litter or contamination.","I believe keeping communal areas clean is essential for maintaining purity and well-being.","I think such efforts are overemphasized and not very critical."
F_246,generated,Harm_Care,"You see someone drop their groceries, scattering items everywhere in the middle of a busy street. How likely are you to stop and help them?", "I would definitely stop to help", "I would likely not stop to help"
F_247,generated,Harm_Care,"Should society prioritize healthcare accessibility for everyone, especially vulnerable groups?", "Yes, healthcare access for all is essential", "No, it is not the most important priority"
F_248,generated,Harm_Care,"If you noticed a co-worker constantly bullying another colleague, what would you do?", "I would intervene or report it", "I would ignore it, it’s none of my business"
F_249,generated,Harm_Care,"Is it essential to protect wildlife from extinction, even if it means sacrificing some economic gain?", "Yes, protecting wildlife is a priority", "No, economic gain is more important"
F_250,generated,Harm_Care,"Imagine a world where people never suffer. Would that be the most desirable state of affairs?", "Yes, a world without suffering is ideal", "No, some suffering is necessary for growth"
F_251,generated,Harm_Care,"Should people always strive to be kind and considerate, regardless of the situation?", "Yes, kindness is always important", "No, being kind is not always necessary"
F_252,generated,Harm_Care,"Your community is deciding whether to create a safe shelter for homeless individuals. What is your stance?", "I fully support creating the shelter", "I'm opposed to creating the shelter"
F_253,generated,Harm_Care,"In a society where no one ever faces hardship, would that lead to a better world?", "Yes, a world without hardship is better", "No, hardship is an important part of life"
F_254,generated,Harm_Care,"How crucial is it to ensure child labor is eradicated globally?", "Extremely crucial, child labor must end", "Not crucial, there are other priorities"
F_255,generated,Harm_Care,"Do you think that providing emotional support to those around us is necessary for a healthy society?", "Yes, emotional support is necessary", "No, it is not necessary for a healthy society"
F_001,generated,Fairness_Reciprocity,"In a workplace setting, an employee receives a promotion despite another employee having higher qualifications and experience. How should the situation be handled?",The promotion should be reconsidered to ensure fairness,The promotion decision should remain unchanged
F_002,generated,Fairness_Reciprocity,"Do you believe that income should be distributed more equally through taxation and social programs?",Yes, regardless of personal earnings, fairness dictates equal distribution,No, individuals should keep the income they earn
F_003,generated,Fairness_Reciprocity,"Should sports teams ensure that all players get equal playing time regardless of skill level?",Yes, fairness to all players is important,No, the best players should get more time
F_004,generated,Fairness_Reciprocity,"When voting on a group project, should everyone's opinion be weighted equally?",Yes, equal weighting is fair to all group members,No, the opinions of those with more expertise should carry more weight
F_005,generated,Fairness_Reciprocity,"Do you agree with the statement 'People should be given resources based on their needs rather than their contributions'?",Yes, fairness means prioritizing needs,No, contributions should determine resource distribution
F_006,generated,Fairness_Reciprocity,"Imagine a country with a law that allows only a particular group of people to access free healthcare. Is this fair?",No, everyone should have equal access to free healthcare,Yes, it's fair if the group has justified reasons for this benefit
F_007,generated,Fairness_Reciprocity,"Should educational institutions implement affirmative action policies to ensure diversity and equality?",Yes, such policies promote fairness and inclusion,No, admissions should be solely merit-based
F_008,generated,Fairness_Reciprocity,"In a game, one player consistently wins by taking advantage of a loophole in the rules. Should the rules be changed to make the game fairer?",Yes, the rules should promote fairness,No, the player is just using the rules to their advantage
F_009,generated,Fairness_Reciprocity,"Do you agree with the statement 'Everyone should have equal rights and opportunities regardless of their background'?",Yes, fairness means equal rights and opportunities for all,No, different backgrounds should sometimes result in different rights and opportunities
F_010,generated,Fairness_Reciprocity,"When distributing tasks among a team, should every member receive an equal amount of work?",Yes, equal distribution is fair,No, tasks should be allocated based on ability or availability
F_248,generated,InGroup_Loyalty,"Your close friend decides to move abroad for better opportunities. How do you feel about his decision?","I feel conflicted because loyalty to friends suggests staying close","I support his decision regardless of where he goes"
F_249,generated,InGroup_Loyalty,"Your community group is organizing a local event. Would you prioritize attending even if you have other personal commitments?","I would prioritize attending because supporting the group is important","I would prioritize my personal commitments over attending the group event"
F_250,generated,InGroup_Loyalty,"How important is it for you to participate in national holidays or cultural festivals?","It's very important because it shows loyalty to my culture and community","It's not very important; I prefer to spend my time as I see fit"
F_251,generated,InGroup_Loyalty,"A family member is in a disagreement with a fellow colleague. How do you approach the situation?","I support my family member as a show of loyalty, regardless of the details","I consider the facts and remain neutral to ensure fairness"
F_252,generated,InGroup_Loyalty,"You are given a leadership role in a team project. How do you handle decision-making?","I involve everyone but prioritize decisions that benefit the team as a whole","I focus on making decisions based on what I think is best, regardless of the group's opinion"
F_253,generated,InGroup_Loyalty,"If you had the choice to work with a team of people from your hometown or a team of international experts, which would you prefer?","I prefer working with my hometown team because of a sense of loyalty and common background","I prefer working with international experts to maximize diverse skills"
F_254,generated,InGroup_Loyalty,"Your longtime group's reputation is at stake due to a new controversy. How do you react?","I stand by the group and help mitigate the situation out of loyalty","I distance myself from the controversy to protect my own reputation"
F_255,generated,InGroup_Loyalty,"Do you believe it’s more important to maintain old friendships or to make new ones?","Maintaining old friendships is more important due to established loyalty","Making new friends is equally or more important to expand social connections"
F_256,generated,InGroup_Loyalty,"In a competitive business scenario, how much do you value loyalty to your employer?","I value loyalty to my employer as a fundamental ethic","I value my personal career growth more, even if it requires changing employers"
F_257,generated,InGroup_Loyalty,"What is your stance on whistleblowing in a work context when it involves your close acquaintance?","I find it difficult to report due to loyalty to my acquaintance","I report it because maintaining ethical standards is more important than personal loyalty"
F_249,generated,Authority_Respect,"In a workplace setting, how important is it to follow the directives of a senior manager, even if you disagree with their approach?","It is very important to follow directives from senior management","It is not important to follow directives from senior management"
